qubits,ideal,noisy
8,"[0.00010080872743856162,0.5003499388694763,0.5011273622512817,0.00010017877502832562,0.0001001459313556552,1.0132120847702026,0.5093466639518738,0.00010000134352594614]","[0.22857143,0.44285715,0.37142858,0.3,0.2,0.85714287,0.4857143,0.4]"
8,"[0.00010046748502645642,0.50589519739151,0.5012766718864441,0.00010027491953223944,0.00010009705874836072,1.0001709461212158,0.5005770921707153,0.000100566896435339]","[0.22857143,0.44285715,0.37142858,0.3,0.2,0.85714287,0.4857143,0.4]"
8,"[0.00010060484055429697,0.5021770000457764,0.5003140568733215,0.00010003081115428358,0.00010013492283178493,1.0011998414993286,0.5038424730300903,0.00010006648517446592]","[0.22857143,0.44285715,0.37142858,0.3,0.2,0.85714287,0.4857143,0.4]"
8,"[0.00010011945414589718,0.6677108407020569,0.00010013060091296211,0.000100055753136985,0.00010159115481656045,0.00010024886432802305,0.3336503207683563,0.0001004363366519101]","[0.39240506,0.5759494,0.443038,0.43037975,0.37341774,0.47468355,0.44936708,0.5]"
8,"[0.00010012868733610958,0.6686345338821411,0.00010019027831731364,0.00010151259630220011,0.00010024132643593475,0.00010008271783590317,0.3343338072299957,0.00010011499398387969]","[0.39240506,0.5759494,0.443038,0.43037975,0.37341774,0.47468355,0.44936708,0.5]"
8,"[0.0001000010161078535,0.6733240485191345,0.00010000274050980806,0.00010019635374192148,0.0001001299315248616,0.00010060648492071778,0.3353615701198578,0.0001004578807624057]","[0.39240506,0.5759494,0.443038,0.43037975,0.37341774,0.47468355,0.44936708,0.5]"
8,"[0.00010016556188929826,0.6668434739112854,0.000100230987300165,0.00010061683133244514,0.00010013821884058416,0.0001000176343950443,0.33367666602134705,0.00010013733844971284]","[0.39240506,0.5759494,0.443038,0.43037975,0.37341774,0.47468355,0.44936708,0.5]"
8,"[0.00010013266000896692,0.00010060876229545102,0.00010002892668126151,0.00010131648014066741,0.0001000293850665912,0.5001832246780396,0.501160204410553,0.00010013781138695776]","[0.36363637,0.29090908,0.21818182,0.25454545,0.3272727,0.5090909,0.54545456,0.2]"
8,"[0.00010015945736085996,0.0001004698351607658,0.00010071000724565238,0.00010009849938796833,0.00010059378109872341,0.5020276308059692,0.504138171672821,0.00010024199582403526]","[0.36363637,0.29090908,0.21818182,0.25454545,0.3272727,0.5090909,0.54545456,0.2]"
8,"[0.00010045411909231916,0.00010041518544312567,0.00010029881377704442,0.0001002257558866404,0.00010040953202405944,0.505007266998291,0.5004117488861084,0.00010023143113357946]","[0.36363637,0.29090908,0.21818182,0.25454545,0.3272727,0.5090909,0.54545456,0.2]"
8,"[0.00010044116788776591,0.00010007053060689941,0.00010023342474596575,0.00010024878429248929,0.0001003563666017726,0.5039481520652771,0.5010316371917725,0.00010007664968725294]","[0.36363637,0.29090908,0.21818182,0.25454545,0.3272727,0.5090909,0.54545456,0.2]"
8,"[0.00010026001109508798,0.806862473487854,0.00010154409392271191,0.00010087264672620222,0.00010006094089476392,0.00010019566252594814,0.6010518074035645,0.4009070098400116]","[0.34177214,0.7721519,0.34177214,0.32911393,0.37974682,0.18987341,0.443038,0.48101267]"
8,"[0.00010050649143522605,0.8047751188278198,0.00010026107338489965,0.00010026575182564557,0.00010053942969534546,0.00010007730452343822,0.6019837260246277,0.4000339210033417]","[0.34177214,0.7721519,0.34177214,0.32911393,0.37974682,0.18987341,0.443038,0.48101267]"
8,"[0.00010009804827859625,0.8013279438018799,0.00010057760664494708,0.000100036668300163,0.00010007020318880677,0.00010091086005559191,0.6007843613624573,0.4001152813434601]","[0.34177214,0.7721519,0.34177214,0.32911393,0.37974682,0.18987341,0.443038,0.48101267]"
8,"[0.00010133306204807013,0.8063011169433594,0.00010002362978411838,0.00010112643940374255,0.0001012137727229856,0.00010002864291891456,0.6044425368309021,0.4003089368343353]","[0.34177214,0.7721519,0.34177214,0.32911393,0.37974682,0.18987341,0.443038,0.48101267]"
8,"[0.4865003228187561,0.5384883284568787,0.5000569820404053,0.5187961459159851,0.00010029817349277437,0.5935949087142944,0.00010007440869230777,0.48221006989479065]","[0.47058824,0.5058824,0.5411765,0.47058824,0.4,0.5176471,0.31176472,0.4882353]"
8,"[0.4837704598903656,0.5371749997138977,0.5002429485321045,0.5239284634590149,0.00010002012277254835,0.592807948589325,0.00010208913590759039,0.48242753744125366]","[0.47058824,0.5058824,0.5411765,0.47058824,0.4,0.5176471,0.31176472,0.4882353]"
8,"[0.4840855002403259,0.537212073802948,0.5009850859642029,0.5213086605072021,0.00010006002412410453,0.6011760830879211,0.00010036843741545454,0.481545627117157]","[0.47058824,0.5058824,0.5411765,0.47058824,0.4,0.5176471,0.31176472,0.4882353]"
8,"[0.4860660135746002,0.5381289720535278,0.5032017230987549,0.518923282623291,0.00010005386866396293,0.596474289894104,0.0001011673521134071,0.48170018196105957]","[0.47058824,0.5058824,0.5411765,0.47058824,0.4,0.5176471,0.31176472,0.4882353]"
8,"[0.5350114703178406,0.5679509043693542,0.2844237685203552,0.5171773433685303,0.6004846096038818,0.5696744918823242,0.2668970823287964,0.0001001016134978272]","[0.49802372,0.5019763,0.49802372,0.5019763,0.5059289,0.49802372,0.5019763,0.49802372]"
8,"[0.5334453582763672,0.5679085850715637,0.28594133257865906,0.5182181000709534,0.6113893985748291,0.570809006690979,0.26747792959213257,0.0001000944830593653]","[0.49802372,0.5019763,0.49802372,0.5019763,0.5059289,0.49802372,0.5019763,0.49802372]"
8,"[0.5365269780158997,0.5673715472221375,0.283880352973938,0.5170326828956604,0.6006951332092285,0.5673407316207886,0.2682519555091858,0.00010008720710175112]","[0.49802372,0.5019763,0.49802372,0.5019763,0.5059289,0.49802372,0.5019763,0.49802372]"
8,"[0.5394459962844849,0.5677279829978943,0.2836630940437317,0.5195534229278564,0.6009166240692139,0.5716849565505981,0.2695063054561615,0.00010014775762101635]","[0.49802372,0.5019763,0.49802372,0.5019763,0.5059289,0.49802372,0.5019763,0.49802372]"
8,"[0.5031987428665161,1.0015528202056885,0.6687423586845398,0.00010016580927185714,0.5007933378219604,1.000288963317871,0.33337563276290894,0.5006250739097595]","[0.52747256,0.7692308,0.5934066,0.20879121,0.35164836,0.6923077,0.35164836,0.4945055]"
8,"[0.5016026496887207,1.0032167434692383,0.6716660857200623,0.00010060991189675406,0.5004326105117798,1.0018283128738403,0.33704814314842224,0.5008031129837036]","[0.52747256,0.7692308,0.5934066,0.20879121,0.35164836,0.6923077,0.35164836,0.4945055]"
8,"[0.500911295413971,1.0048861503601074,0.6675134897232056,0.00010003311035688967,0.5005617141723633,1.0028914213180542,0.3343546986579895,0.5018593668937683]","[0.52747256,0.7692308,0.5934066,0.20879121,0.35164836,0.6923077,0.35164836,0.4945055]"
8,"[0.5002855062484741,1.0003198385238647,0.6716267466545105,0.00010014462168328464,0.5009230375289917,1.0014476776123047,0.333650678396225,0.5021669268608093]","[0.52747256,0.7692308,0.5934066,0.20879121,0.35164836,0.6923077,0.35164836,0.4945055]"
8,"[0.4979827105998993,0.5077301263809204,0.5216103196144104,0.4975953698158264,0.6137313842773438,0.5255478620529175,0.4577176570892334,0.5656993389129639]","[0.9411765,0.50735295,0.50735295,0.49264705,0.49264705,0.5147059,0.5147059,0.5147059]"
8,"[0.4983575642108917,0.5089261531829834,0.5225256681442261,0.5011662840843201,0.6135566830635071,0.5232300758361816,0.455279141664505,0.5656967759132385]","[0.9411765,0.50735295,0.50735295,0.49264705,0.49264705,0.5147059,0.5147059,0.5147059]"
8,"[0.5007598996162415,0.5079089403152466,0.5233923196792603,0.5003689527511597,0.6143073439598083,0.52445387840271,0.45378953218460083,0.564775288105011]","[0.9411765,0.50735295,0.50735295,0.49264705,0.49264705,0.5147059,0.5147059,0.5147059]"
8,"[0.4974440634250641,0.5055621862411499,0.5230845212936401,0.4959024488925934,0.6188228130340576,0.5259743332862854,0.4541753828525543,0.5639293789863586]","[0.9411765,0.50735295,0.50735295,0.49264705,0.49264705,0.5147059,0.5147059,0.5147059]"
8,"[0.39077848196029663,0.5488883256912231,0.34184038639068604,0.5267504453659058,0.5488022565841675,0.6119741201400757,0.3324708938598633,0.5127958059310913]","[0.5,0.503937,0.5,0.496063,0.5,0.5,0.5,0.496063]"
8,"[0.3906956613063812,0.5494450330734253,0.3417991101741791,0.5257275700569153,0.5489992499351501,0.6109171509742737,0.33156073093414307,0.5127046704292297]","[0.5,0.503937,0.5,0.496063,0.5,0.5,0.5,0.496063]"
8,"[0.39162322878837585,0.5533856153488159,0.34178251028060913,0.5277595520019531,0.5491548776626587,0.6116653084754944,0.33481040596961975,0.5131913423538208]","[0.5,0.503937,0.5,0.496063,0.5,0.5,0.5,0.496063]"
8,"[0.39090728759765625,0.5542736649513245,0.3420748710632324,0.5276184678077698,0.5516496300697327,0.6115151643753052,0.3309192359447479,0.5137236714363098]","[0.5,0.503937,0.5,0.496063,0.5,0.5,0.5,0.496063]"
8,"[0.00010095696779899299,1.0001277923583984,0.00010032742284238338,0.5401233434677124,0.6187838912010193,0.4615933299064636,0.00010005349759012461,0.3873552978038788]","[0.46666667,0.5692308,0.46666667,0.4974359,0.4974359,0.47692308,0.43589744,0.45641026]"
8,"[0.00010008075332734734,1.000199556350708,0.00010006171942222863,0.541928231716156,0.6159718036651611,0.4624646008014679,0.00010028519318439066,0.3851264715194702]","[0.46666667,0.5692308,0.46666667,0.4974359,0.4974359,0.47692308,0.43589744,0.45641026]"
8,"[0.00010016229498432949,1.0009100437164307,0.00010003848728956655,0.5457130074501038,0.6231517195701599,0.46581634879112244,0.00010029720579041168,0.38479605317115784]","[0.46666667,0.5692308,0.46666667,0.4974359,0.4974359,0.47692308,0.43589744,0.45641026]"
8,"[0.00010001972259487957,1.0013705492019653,0.00010000755719374865,0.5392701625823975,0.6198734045028687,0.4655207693576813,0.00010056632163468748,0.38514062762260437]","[0.46666667,0.5692308,0.46666667,0.4974359,0.4974359,0.47692308,0.43589744,0.45641026]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5003510117530823,0.5038554668426514,0.5006523132324219,0.00010002942144637927]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5008814930915833,0.5011367201805115,0.5001824498176575,0.00010198087693424895]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5020082592964172,0.5019378066062927,0.5030953884124756,0.00010014666622737423]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5004297494888306,0.5056594014167786,0.5032230019569397,0.00010067399125546217]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010074934834847227,0.00010032496356870979,0.00010002406634157524,0.5057163238525391]","[0.0001,0.0001,0.0001,0.0001,0.5,0.75,0.25,0.25]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010000467591453344,0.00010001033660955727,0.00010035195737145841,0.5010636448860168]","[0.0001,0.0001,0.0001,0.0001,0.5,0.75,0.25,0.25]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010055118036689237,0.00010001642658608034,0.00010047882824437693,0.5003074407577515]","[0.0001,0.0001,0.0001,0.0001,0.5,0.75,0.25,0.25]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010035563173005357,0.00010010411642724648,0.00010005925287259743,0.5043708682060242]","[0.0001,0.0001,0.0001,0.0001,0.5,0.75,0.25,0.25]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5019776821136475,0.5088576674461365,0.5020663142204285,0.5003798604011536]","[0.0001,0.0001,0.0001,0.0001,0.5,0.5714286,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5003707408905029,0.5010587573051453,0.5000621676445007,0.5078394412994385]","[0.0001,0.0001,0.0001,0.0001,0.5,0.5714286,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.500419020652771,0.5031338930130005,0.5044791102409363,0.5035589337348938]","[0.0001,0.0001,0.0001,0.0001,0.5,0.5714286,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5002138614654541,0.5018255710601807,0.5006648898124695,0.5013501644134521]","[0.0001,0.0001,0.0001,0.0001,0.5,0.5714286,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5107940435409546,0.5004215240478516,0.5004101395606995,0.5021082162857056]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.4,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5054468512535095,0.5008612275123596,0.5010759234428406,0.5007025003433228]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.4,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.501227080821991,0.5019412040710449,0.5001316070556641,0.5029395818710327]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.4,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5043339133262634,0.5022346377372742,0.5005677938461304,0.5006195306777954]","[0.0001,0.0001,0.0001,0.0001,0.5,0.8,0.4,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5002291798591614,0.00010132546594832093,0.5003830790519714,0.503085732460022]","[0.0001,0.0001,0.0001,0.0001,0.5,0.33333334,0.5833333,0.5833333]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5031667351722717,0.00010030172416009009,0.5002122521400452,0.502377450466156]","[0.0001,0.0001,0.0001,0.0001,0.5,0.33333334,0.5833333,0.5833333]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5011767148971558,0.00010034444858320057,0.5005342960357666,0.500963568687439]","[0.0001,0.0001,0.0001,0.0001,0.5,0.33333334,0.5833333,0.5833333]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5089890360832214,0.00010031466081272811,0.5049492716789246,0.5011022686958313]","[0.0001,0.0001,0.0001,0.0001,0.5,0.33333334,0.5833333,0.5833333]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010021745401900262,0.000100048775493633,0.5002644062042236,0.0001000679112621583]","[0.0001,0.0001,0.0001,0.0001,0.33333334,0.6666667,0.44444445,0.22222222]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010007278615375981,0.0001000295378617011,0.5002270340919495,0.00010032160207629204]","[0.0001,0.0001,0.0001,0.0001,0.33333334,0.6666667,0.44444445,0.22222222]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010126698907697573,0.00010010963160311803,0.5038363337516785,0.00010042390204034746]","[0.0001,0.0001,0.0001,0.0001,0.33333334,0.6666667,0.44444445,0.22222222]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010075821046484634,0.00010016121814260259,0.5012493133544922,0.00010001195914810523]","[0.0001,0.0001,0.0001,0.0001,0.33333334,0.6666667,0.44444445,0.22222222]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0001001581986201927,0.00010013592691393569,1.0036070346832275,0.00010022673814091831]","[0.0001,0.0001,0.0001,0.0001,0.46666667,0.53333336,0.53333336,0.46666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.00010165978164877743,0.00010006783850258216,1.0054113864898682,0.00010012120037572458]","[0.0001,0.0001,0.0001,0.0001,0.46666667,0.53333336,0.53333336,0.46666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0001002375574898906,0.00010024472430814058,1.0028692483901978,0.00010009948164224625]","[0.0001,0.0001,0.0001,0.0001,0.46666667,0.53333336,0.53333336,0.46666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.0001010346895782277,0.00010026682866737247,1.003187894821167,0.00010014491999754682]","[0.0001,0.0001,0.0001,0.0001,0.46666667,0.53333336,0.53333336,0.46666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5032401084899902,0.5008934736251831,1.0125707387924194,0.00010010938422055915]","[0.0001,0.0001,0.0001,0.0001,0.6,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5025995969772339,0.5002399682998657,1.0088974237442017,0.00010041425412055105]","[0.0001,0.0001,0.0001,0.0001,0.6,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5063941478729248,0.5032275915145874,1.0015990734100342,0.00010000711336033419]","[0.0001,0.0001,0.0001,0.0001,0.6,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5012189149856567,0.5017584562301636,1.0024256706237793,0.00010022477363236248]","[0.0001,0.0001,0.0001,0.0001,0.6,0.8,0.5,0.4]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5036807656288147,0.00010032704449258745,0.00010002780618378893,0.00010032761929323897]","[0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.504508912563324,0.00010017243766924366,0.00010014910367317498,0.00010059853229904547]","[0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5006926655769348,0.00010037687752628699,0.00010039618791779503,0.00010027563985204324]","[0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5049997568130493,0.00010050842683995143,0.00010004562500398606,0.00010009312245529145]","[0.0001,0.0001,0.0001,0.0001,0.5,1.0,0.5,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5005843043327332,0.5014008283615112,0.5016266107559204,0.5039578080177307]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.46153846,0.46153846]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5001415610313416,0.5058469772338867,0.5008949637413025,0.5007091760635376]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.46153846,0.46153846]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5000742077827454,0.501191258430481,0.5004086494445801,0.5088188648223877]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.46153846,0.46153846]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5026631951332092,0.501679539680481,0.5003517866134644,0.5015256404876709]","[0.0001,0.0001,0.0001,0.0001,0.53846157,0.61538464,0.46153846,0.46153846]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0015314817428589,0.5027998685836792,0.0001001064883894287,0.00010036937601398677]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.42857143,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0055961608886719,0.5000960230827332,0.00010016833402914926,0.00010031471902038902]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.42857143,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0002751350402832,0.5002071261405945,0.0001001456257654354,0.00010006548836827278]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.42857143,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0096535682678223,0.5007752180099487,0.00010064530215458944,0.00010018752072937787]","[0.0001,0.0001,0.0001,0.0001,0.5714286,0.5,0.42857143,0.42857143]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.6681209206581116,0.6675064563751221,0.33578094840049744,1.000049352645874]","[0.0001,0.0001,0.0001,0.0001,0.5555556,0.7777778,0.33333334,0.6666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.6719278693199158,0.6668123602867126,0.3356732726097107,1.000626802444458]","[0.0001,0.0001,0.0001,0.0001,0.5555556,0.7777778,0.33333334,0.6666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.6695852279663086,0.6710749864578247,0.33488351106643677,1.0041853189468384]","[0.0001,0.0001,0.0001,0.0001,0.5555556,0.7777778,0.33333334,0.6666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.6702953577041626,0.6677392721176147,0.33363115787506104,1.0081746578216553]","[0.0001,0.0001,0.0001,0.0001,0.5555556,0.7777778,0.33333334,0.6666667]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5000606775283813,0.00010010980622610077,0.00010036730964202434,0.00010001935879699886]","[0.0001,0.0001,0.0001,0.0001,0.5,0.42857143,0.42857143,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5058265328407288,0.00010028800897998735,0.00010000400652643293,0.00010013175779022276]","[0.0001,0.0001,0.0001,0.0001,0.5,0.42857143,0.42857143,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5008603930473328,0.00010027605458162725,0.00010031049168901518,0.00010123753600055352]","[0.0001,0.0001,0.0001,0.0001,0.5,0.42857143,0.42857143,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,0.5000602602958679,0.0001006352758849971,0.00010009686229750514,0.0001003270226647146]","[0.0001,0.0001,0.0001,0.0001,0.5,0.42857143,0.42857143,0.5]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0034173727035522,0.5048388838768005,0.00010004821524489671,0.0001000349220703356]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.72727275,0.45454547,0.45454547]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.001060128211975,0.5058116316795349,0.00010023075446952134,0.00010006169031839818]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.72727275,0.45454547,0.45454547]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0074318647384644,0.5041453242301941,0.00010047782416222617,0.00010051938443211839]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.72727275,0.45454547,0.45454547]"
4,"[9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,9.999999747378752e-05,1.0074130296707153,0.5013412237167358,0.00010014455619966611,0.00010016416490543634]","[0.0001,0.0001,0.0001,0.0001,0.54545456,0.72727275,0.45454547,0.45454547]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.001441240310669,0.5037803649902344,0.5017074942588806,0.00010005399235524237,0.00010017336899181828,0.00010051332355942577]","[0.0001,0.0001,0.5833333,0.5208333,0.45833334,0.41666666,0.35416666,0.45833334]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0024186372756958,0.5007731914520264,0.5009691119194031,0.00010268209734931588,0.00010039302287623286,0.00010016347368946299]","[0.0001,0.0001,0.5833333,0.5208333,0.45833334,0.41666666,0.35416666,0.45833334]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.0009771585464478,0.5007818341255188,0.5002268552780151,0.000100056677183602,0.00010005283547798172,0.00010030010162154213]","[0.0001,0.0001,0.5833333,0.5208333,0.45833334,0.41666666,0.35416666,0.45833334]"
6,"[9.999999747378752e-05,9.999999747378752e-05,1.001162052154541,0.5003001093864441,0.5005415678024292,0.00010028456017607823,0.00010005303920479491,0.00010051684512291104]","[0.0001,0.0001,0.5833333,0.5208333,0.45833334,0.41666666,0.35416666,0.45833334]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.0001002907010843046,0.0001000638585537672,0.5014261603355408,0.00010067084076581523,0.00010001190821640193,0.5019351243972778]","[0.0001,0.0001,0.39583334,0.5,0.5,0.39583334,0.39583334,0.5208333]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010040382767328992,0.00010012058191932738,0.5002585649490356,0.00010072092845803127,0.0001005183657980524,0.5002217292785645]","[0.0001,0.0001,0.39583334,0.5,0.5,0.39583334,0.39583334,0.5208333]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010021341586252674,0.00010007595847127959,0.5005314946174622,0.00010013084101956338,0.00010096855839947239,0.5043929219245911]","[0.0001,0.0001,0.39583334,0.5,0.5,0.39583334,0.39583334,0.5208333]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010035584273282439,0.00010152452887268737,0.5004076957702637,0.000100467681477312,0.00010022136848419905,0.5002385377883911]","[0.0001,0.0001,0.39583334,0.5,0.5,0.39583334,0.39583334,0.5208333]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010081915388582274,0.00010086308611789718,0.5014942288398743,0.5007039308547974,0.00010035607556346804,0.00010016744636232033]","[0.0001,0.0001,0.475,0.25,0.5,0.5,0.35,0.4]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010107818525284529,0.0001009141342365183,0.502077579498291,0.5005786418914795,0.00010009726247517392,0.00010003591887652874]","[0.0001,0.0001,0.475,0.25,0.5,0.5,0.35,0.4]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010289555211784318,0.00010074006422655657,0.5095822215080261,0.5009078979492188,0.00010016369196819142,0.00010001179180108011]","[0.0001,0.0001,0.475,0.25,0.5,0.5,0.35,0.4]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.00010019806359196082,0.00010060755448648706,0.504797637462616,0.5015923380851746,0.0001002249846351333,0.0001006032107397914]","[0.0001,0.0001,0.475,0.25,0.5,0.5,0.35,0.4]"
6,"[9.999999747378752e-05,9.999999747378752e-05,0.5021960735321045,0.00010037382162408903,0.5008237957954407,0.00010089729767059907,0.00010091991134686396,0.5034674406051636]","[0.0001,0.0001,0.5319149,0.4680851,0.4893617,0.34042552,0.40425533,0.40425533]"
